430	1	0	9	9	1	0	3	1	1	1	1	1	1	1	1	1	1
431	1	0	9	9	1	0	3	1	1	1	1	1	1	1	1	1	1
432	1	0	9	9	1	0	3	1	1	1	1	1	1	1	1	1	1
433	1	0	9	9	1	0	3	1	1	1	1	1	1	1	1	1	1
434	1	0	9	9	1	0	3	1	1	1	1	1	1	1	1	1	1
435	1	0	9	9	1	0	3	1	1	1	1	1	1	1	1	1	1
436	1	0	9	9	1	0	3	1	1	1	1	1	1	1	1	1	1
437	1	3	6	9	1	1	2	1	0	1	1	0	1	1	0	1	1
438	1	4	5	9	1	2	1	-1	0	1	0	0	1	0	1	1	1
439	1	0	9	9	1	0	3	1	1	1	1	1	1	1	1	1	1
440	1	0	9	9	1	0	3	1	1	1	1	1	1	1	1	1	1
441	1	2	7	9	1	0	3	1	1	1	1	1	1	1	0	1	0
442	1	0	9	9	1	0	3	1	1	1	1	1	1	1	1	1	1
443	1	0	9	9	1	0	3	1	1	1	1	1	1	1	1	1	1
444	1	0	9	9	1	0	3	1	1	1	1	1	1	1	1	1	1
445	1	0	9	9	1	0	3	1	1	1	1	1	1	1	1	1	1
446	1	0	9	9	1	0	3	1	1	1	1	1	1	1	1	1	1
447	1	1	8	9	1	0	3	1	1	1	1	1	1	1	1	0	1
448	1	0	9	9	1	0	3	1	1	1	1	1	1	1	1	1	1
449	1	2	7	9	1	1	2	1	0	1	1	1	1	1	0	1	1
450	1	0	9	9	1	0	3	1	1	1	1	1	1	1	1	1	1
451	1	1	8	9	1	0	3	1	1	1	1	1	1	0	1	1	1
452	1	0	9	9	1	0	3	1	1	1	1	1	1	1	1	1	1
453	1	2	7	9	1	1	2	1	1	1	0	1	0	1	1	1	1
454	1	0	9	9	1	0	3	1	1	1	1	1	1	1	1	1	1
455	1	0	9	9	1	0	3	1	1	1	1	1	1	1	1	1	1
456	1	0	9	9	1	0	3	1	1	1	1	1	1	1	1	1	1
457	1	0	9	9	1	0	3	1	1	1	1	1	1	1	1	1	1
458	1	0	9	9	1	0	3	1	1	1	1	1	1	1	1	1	1
459	1	4	5	9	1	1	2	1	1	1	0	0	0	1	1	0	1
460	1	0	9	9	1	0	3	1	1	1	1	1	1	1	1	1	1
461	1	0	9	9	1	0	3	1	1	1	1	1	1	1	1	1	1
462	1	0	9	9	1	0	3	1	1	1	1	1	1	1	1	1	1
463	1	0	9	9	1	0	3	1	1	1	1	1	1	1	1	1	1
464	1	1	8	9	1	0	3	1	1	1	1	1	1	1	1	0	1
465	1	0	9	9	1	0	3	1	1	1	1	1	1	1	1	1	1
466	1	0	9	9	1	0	3	1	1	1	1	1	1	1	1	1	1
467	1	0	9	9	1	0	3	1	1	1	1	1	1	1	1	1	1
468	1	2	7	9	1	0	3	1	1	1	1	1	0	1	1	1	0
469	1	0	9	9	1	0	3	1	1	1	1	1	1	1	1	1	1
470	1	0	9	9	1	0	3	1	1	1	1	1	1	1	1	1	1
471	1	0	9	9	1	0	3	1	1	1	1	1	1	1	1	1	1
472	1	0	9	9	1	0	3	1	1	1	1	1	1	1	1	1	1
473	1	0	9	9	1	0	3	1	1	1	1	1	1	1	1	1	1
474	1	0	9	9	1	0	3	1	1	1	1	1	1	1	1	1	1
475	1	0	9	9	1	0	3	1	1	1	1	1	1	1	1	1	1
476	1	0	9	9	1	0	3	1	1	1	1	1	1	1	1	1	1
477	1	0	9	9	1	0	3	1	1	1	1	1	1	1	1	1	1
478	1	0	9	9	1	0	3	1	1	1	1	1	1	1	1	1	1
479	1	2	7	9	1	1	2	1	1	1	0	1	0	1	1	1	1
480	1	0	9	9	1	0	3	1	1	1	1	1	1	1	1	1	1
481	1	0	9	9	1	0	3	1	1	1	1	1	1	1	1	1	1
482	1	0	9	9	1	0	3	1	1	1	1	1	1	1	1	1	1
483	1	0	9	9	1	0	3	1	1	1	1	1	1	1	1	1	1
484	1	1	8	9	1	1	2	1	1	1	0	1	1	1	1	1	1
485	1	0	9	9	1	0	3	1	1	1	1	1	1	1	1	1	1
486	1	0	9	9	1	0	3	1	1	1	1	1	1	1	1	1	1
487	1	0	9	9	1	0	3	1	1	1	1	1	1	1	1	1	1
488	1	2	7	9	1	0	3	1	1	1	1	1	1	0	0	1	1
489	1	0	9	9	1	0	3	1	1	1	1	1	1	1	1	1	1
490	1	0	9	9	1	0	3	1	1	1	1	1	1	1	1	1	1
491	1	0	9	9	1	0	3	1	1	1	1	1	1	1	1	1	1
492	1	0	9	9	1	0	3	1	1	1	1	1	1	1	1	1	1
493	1	0	9	9	1	0	3	1	1	1	1	1	1	1	1	1	1
494	1	1	8	9	1	0	3	1	1	1	1	1	1	1	1	0	1
495	1	0	9	9	1	0	3	1	1	1	1	1	1	1	1	1	1
496	1	0	9	9	1	0	3	1	1	1	1	1	1	1	1	1	1
497	1	1	8	9	1	1	2	1	0	1	1	1	1	1	1	1	1
498	1	0	9	9	1	0	3	1	1	1	1	1	1	1	1	1	1
499	1	1	8	9	1	0	3	1	1	1	1	1	1	1	1	0	1
500	1	0	9	9	1	0	3	1	1	1	1	1	1	1	1	1	1
501	1	1	8	9	1	1	2	1	1	1	0	1	1	1	1	1	1
502	1	0	9	9	1	0	3	1	1	1	1	1	1	1	1	1	1
503	1	0	9	9	1	0	3	1	1	1	1	1	1	1	1	1	1
504	1	2	7	9	1	1	2	1	1	1	0	1	1	0	1	1	1
505	1	4	5	9	1	1	2	1	1	1	0	0	1	0	0	1	1
506	1	0	9	9	1	0	3	1	1	1	1	1	1	1	1	1	1
507	1	0	9	9	1	0	3	1	1	1	1	1	1	1	1	1	1
508	1	1	8	9	1	0	3	1	1	1	1	1	0	1	1	1	1
509	1	0	9	9	1	0	3	1	1	1	1	1	1	1	1	1	1
510	1	0	9	9	1	0	3	1	1	1	1	1	1	1	1	1	1
511	1	1	8	9	1	1	2	1	0	1	1	1	1	1	1	1	1
512	1	0	9	9	1	0	3	1	1	1	1	1	1	1	1	1	1
513	1	0	9	9	1	0	3	1	1	1	1	1	1	1	1	1	1
514	1	0	9	9	1	0	3	1	1	1	1	1	1	1	1	1	1
515	1	2	7	9	1	1	2	1	1	0	1	1	1	1	0	1	1
516	1	1	8	9	1	1	2	1	1	1	0	1	1	1	1	1	1
517	1	0	9	9	1	0	3	1	1	1	1	1	1	1	1	1	1
518	1	0	9	9	1	0	3	1	1	1	1	1	1	1	1	1	1
519	1	3	6	9	1	1	2	1	0	1	1	1	0	0	1	1	1
520	1	4	5	9	1	1	2	1	1	1	0	1	1	0	0	1	0
521	1	0	9	9	1	0	3	1	1	1	1	1	1	1	1	1	1
522	1	8	1	9	-1	3	0	-1	0	0	0	0	0	1	0	0	0
523	1	5	4	9	-1	1	2	1	1	0	1	0	0	1	1	0	0
524	1	0	9	9	1	0	3	1	1	1	1	1	1	1	1	1	1
525	1	3	6	9	1	1	2	1	1	1	0	1	0	1	1	1	0
526	1	0	9	9	1	0	3	1	1	1	1	1	1	1	1	1	1
527	1	1	8	9	1	0	3	1	1	1	1	1	1	1	0	1	1
528	1	0	9	9	1	0	3	1	1	1	1	1	1	1	1	1	1
529	1	1	8	9	1	0	3	1	1	1	1	0	1	1	1	1	1
530	1	0	9	9	1	0	3	1	1	1	1	1	1	1	1	1	1
531	1	1	8	9	1	0	3	1	1	1	1	1	1	0	1	1	1
532	1	5	4	9	-1	1	2	1	0	1	1	0	0	0	0	1	1
533	1	0	9	9	1	0	3	1	1	1	1	1	1	1	1	1	1
534	1	4	5	9	1	1	2	1	1	0	1	1	1	0	0	1	0
535	1	0	9	9	1	0	3	1	1	1	1	1	1	1	1	1	1
536	1	3	6	9	1	0	3	1	1	1	1	0	0	1	1	1	0
537	1	3	6	9	1	1	2	1	1	0	1	1	0	0	1	1	1
538	1	0	9	9	1	0	3	1	1	1	1	1	1	1	1	1	1
539	1	0	9	9	1	0	3	1	1	1	1	1	1	1	1	1	1
540	1	0	9	9	1	0	3	1	1	1	1	1	1	1	1	1	1
541	1	0	9	9	1	0	3	1	1	1	1	1	1	1	1	1	1
542	1	1	8	9	1	0	3	1	1	1	1	1	1	0	1	1	1
543	1	0	9	9	1	0	3	1	1	1	1	1	1	1	1	1	1
544	1	0	9	9	1	0	3	1	1	1	1	1	1	1	1	1	1
545	1	0	9	9	1	0	3	1	1	1	1	1	1	1	1	1	1
546	1	0	9	9	1	0	3	1	1	1	1	1	1	1	1	1	1
547	1	1	8	9	1	0	3	1	1	1	1	1	1	1	1	0	1
548	1	0	9	9	1	0	3	1	1	1	1	1	1	1	1	1	1
549	1	1	8	9	1	0	3	1	1	1	1	0	1	1	1	1	1
550	1	0	9	9	1	0	3	1	1	1	1	1	1	1	1	1	1
551	1	0	9	9	1	0	3	1	1	1	1	1	1	1	1	1	1
552	1	3	6	9	1	2	1	-1	1	0	0	0	1	1	1	1	1
553	1	2	7	9	1	0	3	1	1	1	1	1	1	1	0	1	0
554	1	2	7	9	1	1	2	1	1	0	1	1	1	1	0	1	1
555	1	0	9	9	1	0	3	1	1	1	1	1	1	1	1	1	1
556	1	4	5	9	1	1	2	1	1	1	0	0	1	1	0	1	0
557	1	1	8	9	1	1	2	1	1	1	0	1	1	1	1	1	1
558	1	0	9	9	1	0	3	1	1	1	1	1	1	1	1	1	1
559	1	0	9	9	1	0	3	1	1	1	1	1	1	1	1	1	1
560	1	0	9	9	1	0	3	1	1	1	1	1	1	1	1	1	1
561	1	0	9	9	1	0	3	1	1	1	1	1	1	1	1	1	1
562	1	1	8	9	1	0	3	1	1	1	1	1	0	1	1	1	1
563	1	0	9	9	1	0	3	1	1	1	1	1	1	1	1	1	1
564	1	0	9	9	1	0	3	1	1	1	1	1	1	1	1	1	1
565	1	0	9	9	1	0	3	1	1	1	1	1	1	1	1	1	1
566	1	0	9	9	1	0	3	1	1	1	1	1	1	1	1	1	1
567	1	0	9	9	1	0	3	1	1	1	1	1	1	1	1	1	1
568	1	0	9	9	1	0	3	1	1	1	1	1	1	1	1	1	1
569	1	0	9	9	1	0	3	1	1	1	1	1	1	1	1	1	1
570	1	0	9	9	1	0	3	1	1	1	1	1	1	1	1	1	1
571	1	0	9	9	1	0	3	1	1	1	1	1	1	1	1	1	1
572	1	0	9	9	1	0	3	1	1	1	1	1	1	1	1	1	1
573	1	0	9	9	1	0	3	1	1	1	1	1	1	1	1	1	1
574	1	0	9	9	1	0	3	1	1	1	1	1	1	1	1	1	1
575	1	0	9	9	1	0	3	1	1	1	1	1	1	1	1	1	1
576	1	0	9	9	1	0	3	1	1	1	1	1	1	1	1	1	1
577	1	1	8	9	1	1	2	1	0	1	1	1	1	1	1	1	1
578	1	0	9	9	1	0	3	1	1	1	1	1	1	1	1	1	1
579	1	0	9	9	1	0	3	1	1	1	1	1	1	1	1	1	1
580	1	2	7	9	1	2	1	-1	0	1	0	1	1	1	1	1	1
581	1	1	8	9	1	0	3	1	1	1	1	1	1	1	1	0	1
582	1	0	9	9	1	0	3	1	1	1	1	1	1	1	1	1	1
583	1	0	9	9	1	0	3	1	1	1	1	1	1	1	1	1	1
584	1	0	9	9	1	0	3	1	1	1	1	1	1	1	1	1	1
585	1	4	5	9	1	1	2	1	1	0	1	1	0	1	1	0	0
586	1	0	9	9	1	0	3	1	1	1	1	1	1	1	1	1	1
587	1	1	8	9	1	0	3	1	1	1	1	1	1	1	0	1	1
588	1	0	9	9	1	0	3	1	1	1	1	1	1	1	1	1	1
589	1	0	9	9	1	0	3	1	1	1	1	1	1	1	1	1	1
590	1	0	9	9	1	0	3	1	1	1	1	1	1	1	1	1	1
591	1	0	9	9	1	0	3	1	1	1	1	1	1	1	1	1	1
592	1	0	9	9	1	0	3	1	1	1	1	1	1	1	1	1	1
593	1	0	9	9	1	0	3	1	1	1	1	1	1	1	1	1	1
594	1	1	8	9	1	0	3	1	1	1	1	1	1	1	1	1	0
595	1	0	9	9	1	0	3	1	1	1	1	1	1	1	1	1	1
596	1	0	9	9	1	0	3	1	1	1	1	1	1	1	1	1	1
597	1	2	7	9	1	1	2	1	0	1	1	1	1	0	1	1	1
598	1	1	8	9	1	0	3	1	1	1	1	1	1	0	1	1	1
599	1	0	9	9	1	0	3	1	1	1	1	1	1	1	1	1	1
600	1	0	9	9	1	0	3	1	1	1	1	1	1	1	1	1	1
601	1	7	2	9	-1	3	0	-1	0	0	0	0	0	0	1	1	0
602	1	6	3	9	-1	2	1	-1	0	1	0	1	1	0	0	0	0
603	1	0	9	9	1	0	3	1	1	1	1	1	1	1	1	1	1
604	1	1	8	9	1	0	3	1	1	1	1	1	1	1	1	0	1
605	1	0	9	9	1	0	3	1	1	1	1	1	1	1	1	1	1
606	1	3	6	9	1	1	2	1	1	0	1	0	1	1	1	1	0
607	1	1	8	9	1	1	2	1	0	1	1	1	1	1	1	1	1
608	1	0	9	9	1	0	3	1	1	1	1	1	1	1	1	1	1
609	1	0	9	9	1	0	3	1	1	1	1	1	1	1	1	1	1
610	1	0	9	9	1	0	3	1	1	1	1	1	1	1	1	1	1
611	1	4	5	9	1	1	2	1	1	0	1	0	0	0	1	1	1
612	1	0	9	9	1	0	3	1	1	1	1	1	1	1	1	1	1
613	1	0	9	9	1	0	3	1	1	1	1	1	1	1	1	1	1
614	1	0	9	9	1	0	3	1	1	1	1	1	1	1	1	1	1
615	1	0	9	9	1	0	3	1	1	1	1	1	1	1	1	1	1
616	1	0	9	9	1	0	3	1	1	1	1	1	1	1	1	1	1
617	1	0	9	9	1	0	3	1	1	1	1	1	1	1	1	1	1
618	1	0	9	9	1	0	3	1	1	1	1	1	1	1	1	1	1
619	1	1	8	9	1	0	3	1	1	1	1	1	0	1	1	1	1
620	1	0	9	9	1	0	3	1	1	1	1	1	1	1	1	1	1
621	1	0	9	9	1	0	3	1	1	1	1	1	1	1	1	1	1
622	1	0	9	9	1	0	3	1	1	1	1	1	1	1	1	1	1
623	1	0	9	9	1	0	3	1	1	1	1	1	1	1	1	1	1
624	1	0	9	9	1	0	3	1	1	1	1	1	1	1	1	1	1
625	1	0	9	9	1	0	3	1	1	1	1	1	1	1	1	1	1
626	1	2	7	9	1	1	2	1	1	1	0	1	0	1	1	1	1
627	1	3	6	9	1	0	3	1	1	1	1	0	1	1	1	0	0
628	1	0	9	9	1	0	3	1	1	1	1	1	1	1	1	1	1
629	1	0	9	9	1	0	3	1	1	1	1	1	1	1	1	1	1
630	1	0	9	9	1	0	3	1	1	1	1	1	1	1	1	1	1
631	1	0	9	9	1	0	3	1	1	1	1	1	1	1	1	1	1
632	1	0	9	9	1	0	3	1	1	1	1	1	1	1	1	1	1
633	1	0	9	9	1	0	3	1	1	1	1	1	1	1	1	1	1
634	1	0	9	9	1	0	3	1	1	1	1	1	1	1	1	1	1
635	1	0	9	9	1	0	3	1	1	1	1	1	1	1	1	1	1
636	1	0	9	9	1	0	3	1	1	1	1	1	1	1	1	1	1
637	1	0	9	9	1	0	3	1	1	1	1	1	1	1	1	1	1
638	1	0	9	9	1	0	3	1	1	1	1	1	1	1	1	1	1
639	1	2	7	9	1	1	2	1	1	1	0	0	1	1	1	1	1
640	1	0	9	9	1	0	3	1	1	1	1	1	1	1	1	1	1
641	1	0	9	9	1	0	3	1	1	1	1	1	1	1	1	1	1
642	1	6	3	9	-1	2	1	-1	0	0	1	1	0	0	0	0	1
643	1	0	9	9	1	0	3	1	1	1	1	1	1	1	1	1	1
644	1	0	9	9	1	0	3	1	1	1	1	1	1	1	1	1	1
645	1	1	8	9	1	1	2	1	1	0	1	1	1	1	1	1	1
646	1	0	9	9	1	0	3	1	1	1	1	1	1	1	1	1	1
647	1	1	8	9	1	0	3	1	1	1	1	1	1	1	1	0	1
648	1	1	8	9	1	0	3	1	1	1	1	1	1	1	0	1	1
649	1	0	9	9	1	0	3	1	1	1	1	1	1	1	1	1	1
650	1	0	9	9	1	0	3	1	1	1	1	1	1	1	1	1	1
651	1	0	9	9	1	0	3	1	1	1	1	1	1	1	1	1	1
652	1	0	9	9	1	0	3	1	1	1	1	1	1	1	1	1	1
653	1	0	9	9	1	0	3	1	1	1	1	1	1	1	1	1	1
654	1	1	8	9	1	1	2	1	1	1	0	1	1	1	1	1	1
655	1	0	9	9	1	0	3	1	1	1	1	1	1	1	1	1	1
656	1	3	6	9	1	2	1	-1	1	0	0	1	1	0	1	1	1
657	1	1	8	9	1	0	3	1	1	1	1	1	1	1	1	1	0
658	1	0	9	9	1	0	3	1	1	1	1	1	1	1	1	1	1
659	1	0	9	9	1	0	3	1	1	1	1	1	1	1	1	1	1
660	1	0	9	9	1	0	3	1	1	1	1	1	1	1	1	1	1
661	1	0	9	9	1	0	3	1	1	1	1	1	1	1	1	1	1
662	1	0	9	9	1	0	3	1	1	1	1	1	1	1	1	1	1
663	1	0	9	9	1	0	3	1	1	1	1	1	1	1	1	1	1
664	1	0	9	9	1	0	3	1	1	1	1	1	1	1	1	1	1
665	1	0	9	9	1	0	3	1	1	1	1	1	1	1	1	1	1
666	1	0	9	9	1	0	3	1	1	1	1	1	1	1	1	1	1
667	1	2	7	9	1	1	2	1	0	1	1	1	1	0	1	1	1
668	1	0	9	9	1	0	3	1	1	1	1	1	1	1	1	1	1
669	1	0	9	9	1	0	3	1	1	1	1	1	1	1	1	1	1
670	1	1	8	9	1	1	2	1	0	1	1	1	1	1	1	1	1
671	1	3	6	9	1	1	2	1	1	1	0	1	1	0	1	1	0
672	1	0	9	9	1	0	3	1	1	1	1	1	1	1	1	1	1
673	1	1	8	9	1	1	2	1	1	1	0	1	1	1	1	1	1
674	1	0	9	9	1	0	3	1	1	1	1	1	1	1	1	1	1
675	1	0	9	9	1	0	3	1	1	1	1	1	1	1	1	1	1
676	1	0	9	9	1	0	3	1	1	1	1	1	1	1	1	1	1
677	1	4	5	9	1	0	3	1	1	1	1	1	0	0	0	1	0
678	1	0	9	9	1	0	3	1	1	1	1	1	1	1	1	1	1
679	1	1	8	9	1	0	3	1	1	1	1	1	0	1	1	1	1
680	1	0	9	9	1	0	3	1	1	1	1	1	1	1	1	1	1
681	1	0	9	9	1	0	3	1	1	1	1	1	1	1	1	1	1
682	1	4	5	9	1	1	2	1	1	1	0	1	1	0	0	0	1
683	1	0	9	9	1	0	3	1	1	1	1	1	1	1	1	1	1
684	1	0	9	9	1	0	3	1	1	1	1	1	1	1	1	1	1
685	1	0	9	9	1	0	3	1	1	1	1	1	1	1	1	1	1
686	1	0	9	9	1	0	3	1	1	1	1	1	1	1	1	1	1
687	1	0	9	9	1	0	3	1	1	1	1	1	1	1	1	1	1
688	1	0	9	9	1	0	3	1	1	1	1	1	1	1	1	1	1
689	1	0	9	9	1	0	3	1	1	1	1	1	1	1	1	1	1
690	1	0	9	9	1	0	3	1	1	1	1	1	1	1	1	1	1
691	1	0	9	9	1	0	3	1	1	1	1	1	1	1	1	1	1
692	1	0	9	9	1	0	3	1	1	1	1	1	1	1	1	1	1
693	1	0	9	9	1	0	3	1	1	1	1	1	1	1	1	1	1
694	1	0	9	9	1	0	3	1	1	1	1	1	1	1	1	1	1
695	1	0	9	9	1	0	3	1	1	1	1	1	1	1	1	1	1
696	1	3	6	9	1	1	2	1	1	0	1	1	1	0	1	1	0
697	1	2	7	9	1	1	2	1	1	0	1	1	1	1	0	1	1
698	1	1	8	9	1	0	3	1	1	1	1	1	1	1	1	0	1
699	1	0	9	9	1	0	3	1	1	1	1	1	1	1	1	1	1
700	1	0	9	9	1	0	3	1	1	1	1	1	1	1	1	1	1
701	1	2	7	9	1	1	2	1	1	1	0	1	1	1	1	1	0
702	1	0	9	9	1	0	3	1	1	1	1	1	1	1	1	1	1
703	1	0	9	9	1	0	3	1	1	1	1	1	1	1	1	1	1
704	1	0	9	9	1	0	3	1	1	1	1	1	1	1	1	1	1
705	1	0	9	9	1	0	3	1	1	1	1	1	1	1	1	1	1
706	1	0	9	9	1	0	3	1	1	1	1	1	1	1	1	1	1
707	1	0	9	9	1	0	3	1	1	1	1	1	1	1	1	1	1
708	1	0	9	9	1	0	3	1	1	1	1	1	1	1	1	1	1
709	1	2	7	9	1	1	2	1	1	1	0	0	1	1	1	1	1
710	1	0	9	9	1	0	3	1	1	1	1	1	1	1	1	1	1
711	1	3	6	9	1	1	2	1	1	1	0	0	0	1	1	1	1
712	1	2	7	9	1	1	2	1	1	0	1	1	0	1	1	1	1
713	1	5	4	9	-1	1	2	1	1	1	0	0	1	1	0	0	0
714	1	0	9	9	1	0	3	1	1	1	1	1	1	1	1	1	1
715	1	0	9	9	1	0	3	1	1	1	1	1	1	1	1	1	1
716	1	0	9	9	1	0	3	1	1	1	1	1	1	1	1	1	1
717	1	4	5	9	1	3	0	-1	0	0	0	1	1	1	0	1	1
718	1	0	9	9	1	0	3	1	1	1	1	1	1	1	1	1	1
719	1	0	9	9	1	0	3	1	1	1	1	1	1	1	1	1	1
720	1	0	9	9	1	0	3	1	1	1	1	1	1	1	1	1	1
721	1	1	8	9	1	0	3	1	1	1	1	1	1	1	1	0	1
722	1	0	9	9	1	0	3	1	1	1	1	1	1	1	1	1	1
723	1	0	9	9	1	0	3	1	1	1	1	1	1	1	1	1	1
724	1	5	4	9	-1	2	1	-1	1	0	0	1	1	0	0	0	1
725	1	0	9	9	1	0	3	1	1	1	1	1	1	1	1	1	1
726	1	0	9	9	1	0	3	1	1	1	1	1	1	1	1	1	1
727	1	5	4	9	-1	2	1	-1	0	0	1	1	1	0	0	0	1
728	1	7	2	9	-1	2	1	-1	0	0	1	0	0	1	0	0	0
729	1	7	2	9	-1	2	1	-1	0	1	0	0	0	0	0	0	1
730	1	0	9	9	1	0	3	1	1	1	1	1	1	1	1	1	1
731	1	0	9	9	1	0	3	1	1	1	1	1	1	1	1	1	1
732	1	0	9	9	1	0	3	1	1	1	1	1	1	1	1	1	1
